Date,Growth,Temp,SoilWater
2018-12-26,0.6057278169970229,0.19147531569464066,0.612893181439141
2018-12-27,0.11070343609043667,0.03753425688358122,0.16461483768704235
2018-12-28,0.6383776697176157,0.20399544098984662,0.7833366060248959
2018-12-29,0.35480296031114034,0.1441802896110547,0.2565708961375404
2018-12-30,0.3529305250460641,0.09262738967110942,0.30898055885722153
2018-12-31,0.6556262137827519,0.20845531919864088,0.893161373306099
2019-01-01,0.45040363365444097,0.09652994523116791,0.6562970504431979
2019-01-02,0.13484286753929833,0,0.13957307035468836
2019-01-03,0.4014217421821096,0.17973530497596568,0.2788331001545993
2019-01-04,0.6667374717491867,0.2638619076103355,0.7549879697155492
2019-01-05,0.20654535337763016,0.16547845262677835,0.17733174227850865
2019-01-06,0.3354868191485383,0.19060593210263643,0.2171288782126331
2019-01-07,0.7021425284264695,0.266186781602581,0.8587579577686114
2019-01-08,0.6593822412950072,0.24430956047209057,0.4255288845686214
2019-01-09,0.8369428507806632,0.3172400227924338,0.8648065489825292
2019-01-10,0.47328179308077994,0.12231513052071934,0.6369125866372488
2019-01-11,0.7029189469173992,0.2537965333264358,0.36922388313340443
2019-01-12,0.7353810113551336,0.2686877456157103,0.5924362967536596
2019-01-13,0.5055531764848266,0.27974772776456897,0.2235245467961163
2019-01-14,0.5549054262999998,0.10972116594734989,0.5665435790398442
2019-01-15,0.7528461086205436,0.28275600072723306,0.9020260345734576
2019-01-16,0.5684376915839301,0.20715343684742912,0.3432165738373082
2019-01-17,0.672840247656202,0.22670280014893762,0.7558803602069495
2019-01-18,0.06213363758123126,0.14519846684923654,0.026979502943190927
2019-01-19,0.4430624791184062,0.05698060037885496,0.669287438110391
2019-01-20,0.5570916753577793,0.131987941873568,0.7277249306189411
2019-01-21,0.28284230432812874,0.12730756618473144,0.2572756207753079
2019-01-22,0.4974284673971664,0.15410603543245396,0.7353776885912847
2019-01-23,0.5125181005265347,0.21855998833488116,0.2712607071299277
2019-01-24,0.23583597499115544,0.0557782247154052,0.21738412045849523
2019-01-25,0.70082364451741,0.28120555378336115,0.6941657331309217
2019-01-26,0.9089773865328066,0.34864148761811603,0.5044464545281822
2019-01-27,0.49968031054237116,0.10768548267540712,0.4769150116553751
2019-01-28,0.11773672873474296,0.134939103178166,0.15129123156056692
2019-01-29,0.18726722607036522,0.028789344178835545,0.20215994498910514
2019-01-30,0.434827590284088,0.11094764518324236,0.33266277035717184
2019-01-31,0.534164497306126,0.12136200591283791,0.5730233419348297
2019-02-01,0.563902675131713,0.1873539480263087,0.350229303636145
2019-02-02,0.48742348412814424,0.06477946606947001,0.5974042957975212
2019-02-03,0.3866313789739707,0.1334678421094378,0.2617505777042814
2019-02-04,0.6679643464604265,0.26389543479465394,0.7196245636220056
2019-02-05,0.30530164743279986,0.264792668684576,0.16213394172705317
2019-02-06,0.07988423439600865,0.17043454347185708,0.08042091837855793
2019-02-07,0.4186437941502666,0.11629571163325893,0.29663920946906674
2019-02-08,0.6732075371559184,0.2449084859906256,0.9445135421106018
2019-02-09,0.4579368518507451,0.13604180272254063,0.33632463332537027
2019-02-10,0.6638850590941499,0.2698104835917378,0.33487283123544853
2019-02-11,0.4939198174996217,0.10537877669143145,0.46850343792877286
2019-02-12,0.8803567059674147,0.3240006159316408,0.544736791058111
2019-02-13,0.6349930950843643,0.21491478680150353,0.4781225055986739
2019-02-14,0.5240232998474271,0.11849806471408234,0.8346765463670834
2019-02-15,0.5986528686549737,0.1921049727626192,0.7046005245488878
2019-02-16,0.693065327769459,0.2243263313830406,0.6576897480050966
2019-02-17,0.04764504745680388,0.14072480880441327,0.04337906843069948
2019-02-18,0.22547284431082343,0.14864868443172824,0.17810431433389645
2019-02-19,0.5285241328442408,0.04855345579226368,0.8732425803855064
2019-02-20,0.29380639107877415,0.10288546704089092,0.24932511060718546
2019-02-21,0.11550130130055636,0.11038882273951175,0.15630054668232737
2019-02-22,0.7739419634875861,0.2697368887563131,0.8355445590446146
2019-02-23,0.3027170604343748,0.13787776891414508,0.23707484586441127
2019-02-24,0.6591802769064483,0.20907725029522706,0.8064000793065506
2019-02-25,0.13306980109863892,0.19470713009743776,0.0379072587698335
2019-02-26,0.18044621299978703,0.13472247691676567,0.1794772671431705
2019-02-27,0.5179363435250016,0.17143727861043467,0.316015108347676
2019-02-28,0.7384790934494171,0.2602160152012987,0.3918490102918742
2019-03-01,0.841814645856093,0.33563806183078215,0.675665971530685
2019-03-02,0.7689531929633484,0.2954791018255457,0.37182598221859037
2019-03-03,0.34338355974049933,0.21065598865830445,0.224400758738642
2019-03-04,0.5845055059290077,0.14534783833369655,0.8584078009848253
2019-03-05,0.8235684362478136,0.3221327804919836,0.7199720781362767
2019-03-06,0.945119324264226,0.3697863853289895,0.4704514607088833
2019-03-07,0.5523405030801746,0.24359677460434356,0.2872098635518337
2019-03-08,0.4740124672737708,0.10685340781043608,0.5484074757741011
2019-03-09,0.5707771276215601,0.181506272000398,0.533622407946005
2019-03-10,0.7065996488000322,0.26227615387281056,0.6845200373635798
2019-03-11,0.6234463323035847,0.24592015330022948,0.38013806567545094
2019-03-12,0.7794301821272951,0.31639049474351083,0.8273424278658211
2019-03-13,0.6952697648591345,0.28288782164194065,0.7002402985305811
2019-03-14,0.5344025032384878,0.0030307087098494765,0.5000704061050588
2019-03-15,0.7354363301303879,0.2571411369157786,0.7541517130712464
2019-03-16,0.9922574432376973,0.4965074036895256,0.46342063551011575
2019-03-17,0.3628030017258267,0.17821500732221207,0.26663714984097336
2019-03-18,0.6202229374394344,0.3864375380913658,0.20041592111592588
2019-03-19,0.7674361991865903,0.2578390211542037,0.4415811513070871
2019-03-20,0.8526669518682373,0.3202411627472913,0.6810955579822956
2019-03-21,0.7900437586858768,0.34630838284834997,0.32531017538485324
2019-03-22,0.3428429253934,0.19894850073769918,0.23268014057903383
2019-03-23,0.8729888848287811,0.35776329736166806,0.8256677271486044
2019-03-24,0.6242661728503809,0.3477490139013083,0.2509777360331636
2019-03-25,0.7236264066258161,0.2378964565777375,0.46931622747010543
2019-03-26,0.8860930258029451,0.35774588204288527,0.41451954283234477
2019-03-27,0.4755687677170227,0.11333640359412173,0.3778510095815087
2019-03-28,0.6742099977174294,0.242184642398494,0.7151908394612575
2019-03-29,0.6866855995522847,0.2436322002553742,0.44304177505254033
2019-03-30,0.7662261334386093,0.31939206882403887,0.7572461270306019
2019-03-31,0.8204682633497762,0.35714690102109115,0.35255390754357063
2019-04-01,0.7957258635704063,0.32695041450849666,0.7511802514788908
2019-04-02,0.9890237569176898,0.4476636225359014,0.7762845413502143
2019-04-03,0.8468313150744815,0.38112695274318753,0.7773247782739152
2019-04-04,0.8290282324060864,0.2931155562689675,0.5110437396068398
2019-04-05,0.8810712906513845,0.40134413229929095,0.7258070652851091
2019-04-06,0.7941829478416697,0.2845724987017158,0.9294897366725924
2019-04-07,0.8696344990583171,0.3806147653549238,0.7861310725304164
2019-04-08,0.9217701943195249,0.4258115006431359,0.4367210640996254
2019-04-09,0.5768390946952451,0.31329741095340374,0.2558842498718225
2019-04-10,0.6992863395656922,0.3702198607493101,0.26139882640336726
2019-04-11,0.8671807284380569,0.5073528420307788,0.32722438892196026
2019-04-12,0.9409028554004495,0.43479167569271326,0.6342141788720861
2019-04-13,0.5467866495588847,0.41017309592781803,0.13314189025936946
2019-04-14,0.8638012207491924,0.35288075925597406,0.8317896223176505
2019-04-15,0.9715198948181499,0.5706804983588534,0.5793601696578778
2019-04-16,0.9029491364659404,0.39483424936156447,0.5354677920097812
2019-04-17,0.8431535349499449,0.3624547354806308,0.4964497548616906
2019-04-18,0.9670460348242813,0.5333111956687316,0.8655321200188061
2019-04-19,0.8387444890082617,0.3598615540140551,0.47688153756216506
2019-04-20,1.0248384555200218,0.4902550471581519,0.5843081631685947
2019-04-21,0.8828587241221973,0.3953044025801735,0.404056735472906
2019-04-22,0.58291461597362,0.2185362525962092,0.36182430867790444
2019-04-23,0.942111423943089,0.480282011289418,0.8588971605797264
2019-04-24,0.7341533821446766,0.3854778959082803,0.252184768632157
2019-04-25,0.7068099562577348,0.40395290377974896,0.24561168236976763
2019-04-26,0.7722335567136243,0.29825097104654164,0.8385745730795297
2019-04-27,0.9592252167700426,0.460282607575122,0.7546548135587221
2019-04-28,0.8403269927434645,0.6607890024355889,0.45545316907118794
2019-04-29,1.0018070570999011,0.5037002358748346,0.836685745024475
2019-04-30,0.932906247114407,0.512359558612602,0.32562898641552934
2019-05-01,0.9716766101991146,0.5321314628578562,0.366163331621052
2019-05-02,0.9081551656118392,0.3751125129047711,0.645112197390555
2019-05-03,0.8451566132288387,0.3826873440075749,0.716163797852284
2019-05-04,0.8577156673707385,0.4014552344064601,0.3979609736665777
2019-05-05,0.9872076798744183,0.4341007992417535,0.560358923505512
2019-05-06,0.9340080758165351,0.481922366190692,0.7574361652718766
2019-05-07,0.933424446956688,0.624522051843285,0.4874832047093849
2019-05-08,0.9849594328478022,0.5930430615958195,0.5431795973764929
2019-05-09,1.0018551612902857,0.4561671890432346,0.7763536100816897
2019-05-10,0.7634351482408416,0.7205060148235148,0.5152039092603408
2019-05-11,0.8858803011783818,0.6460765345332994,0.3979571586691681
2019-05-12,0.9258742259606539,0.3580196843043781,0.4783785710883649
2019-05-13,0.8991724266567012,0.4695345049023077,0.34288723368211005
2019-05-14,0.9726237673896989,0.5951586533287314,0.7508178513329837
2019-05-15,0.45302339675763714,0.24916351793246147,0.23697804601588712
2019-05-16,0.8911265258859925,0.6327033153487099,0.3795761428569096
2019-05-17,0.9409783808389732,0.38530328649124834,0.561041100959248
2019-05-18,0.9686974448649113,0.5248003854428833,0.6098756081217416
2019-05-19,0.9840472474452397,0.5262663095517705,0.6683181626735679
2019-05-20,0.9704115617995785,0.47416531897619757,0.6135980359946525
2019-05-21,0.5399612592160066,0.49108454430334536,0
2019-05-22,0.9164659198220761,0.5209224291514658,0.3112822484396674
2019-05-23,0.9531398543054067,0.5909404909269347,0.9762803407005831
2019-05-24,0.4676749240126188,0.4557886146824758,0.04742275714376744
2019-05-25,0.9793060159459714,0.5339783839941842,0.4205271184708543
2019-05-26,0.9670402652429819,0.42778081015435426,0.6958532806060368
2019-05-27,0.7962281851783433,0.6445747817990015,0.33061562110552084
2019-05-28,0.9296837850688225,0.41656726026738744,0.45121523162379396
2019-05-29,0.959926672650076,0.4504238483002426,0.4460203309504742
2019-05-30,0.9525886036361755,0.522133894397327,0.35967525806161277
2019-05-31,0.9241159987217135,0.4334756888399319,0.7107819596007724
2019-06-01,0.8941567843314997,0.6185527129714605,0.40988076314961486
2019-06-02,0.8957643122361854,0.5407746460186112,0.3338662543057553
2019-06-03,0.8139023752601843,0.5126792811996914,0.29816903058209376
2019-06-04,0.9394300515357983,0.5570188391674108,0.727008187889713
2019-06-05,0.9125197343101312,0.4369888060322844,0.6739422344959388
2019-06-06,0.8682796806805161,0.373224894638935,0.6290448782611358
2019-06-07,0.9562720171821979,0.49616079767241666,0.5875479383450103
2019-06-08,0.8602393975039017,0.6601774097368273,0.432451628549737
2019-06-09,0.9105630154678351,0.5965442190875818,0.6878367662102967
2019-06-10,0.9893741375553898,0.5382898831110559,0.8301523972886767
2019-06-11,0.5814209534604406,0.6029504055871231,0.16861598107624032
2019-06-12,1.0044381676574259,0.5503108305828738,0.9081769592036616
2019-06-13,0.9613772236034289,0.4497193927294567,0.8316200110025367
2019-06-14,0.939374385695597,0.38101620245287077,0.48393975130207434
2019-06-15,0.749717255532071,0.2950342553912117,0.34036125372331155
2019-06-16,0.6515844096613892,0.5487907655054718,0.2077582884999971
2019-06-17,0.9736356627360002,0.43426355003081646,0.9450867238133516
2019-06-18,0.6687607352671859,0.7732308898196957,0.8497009921146366
2019-06-19,0.9289580908383588,0.5847969346931358,0.7498149729730026
2019-06-20,0.7848772352964422,0.4386028588086563,0.27643510617447953
2019-06-21,0.9564470673033298,0.46062917910801227,0.35806519457733516
2019-06-22,0.9653390322930434,0.5116786477374949,0.846714501007106
2019-06-23,0.8685383934619659,0.6401745501712407,0.8234678759993611
2019-06-24,0.9464852786866739,0.5760311887034055,0.5221142714265942
2019-06-25,0.9907808384749914,0.4727917900781313,0.5567135060043181
2019-06-26,0.8878917809080599,0.4858118162830785,0.3688356949517479
2019-06-27,0.7969006282134252,0.41339954194753836,0.290251619016241
2019-06-28,0.9579740164102378,0.5611759734196345,0.6103974852338496
2019-06-29,0.5454654341585361,0.9039598600774642,0.8885916141073715
2019-06-30,0.7966069874700804,0.7066501658199125,0.8760864939526054
2019-07-01,0.5501167441992493,0.6208645172801287,0.17746590226895606
2019-07-02,0.44945216895762674,0.7188294443563081,0.21098300579571544
2019-07-03,0.7843031693257738,0.7009400022893089,0.384325850803935
2019-07-04,0.8464315177849235,0.6236599986964558,0.37888873831097847
2019-07-05,0.6822346959243925,0.7700879513594558,0.6311515164322492
2019-07-06,0.3261800701030478,0.7086885174064784,0.13860364435044742
2019-07-07,0.7576739003255106,0.7469986319539935,0.6256753225367758
2019-07-08,0.9831509988466759,0.5286119101365735,0.8274901764697159
2019-07-09,0.7822211384502877,0.6928103659277779,0.8863967610656002
2019-07-10,0.6212625282434763,0.7810905812867698,0.6787481835889145
2019-07-11,0.8587040153820734,0.6168479479775941,0.35999873502597307
2019-07-12,0.3836394191483687,0.8105885165052025,0.2316496527728622
2019-07-13,0.7554411475038951,0.685705006891174,0.34333583379870986
2019-07-14,0.5511126146009184,0.8321931649932663,0.809288333891003
2019-07-15,0.46997693017158637,0.9352439639544113,0.9306631316272655
2019-07-16,0.800491253381803,0.6914503974588727,0.45708936140906026
2019-07-17,0.4311302560514319,0.9074491503599706,0.33102461707767045
2019-07-18,0.7200868687723062,0.7832416890695594,0.5211783563305936
2019-07-19,0.6775959000047025,0.7722881222701266,0.615933353718548
2019-07-20,0.5317355741730887,0.8485394680395595,0.6334215511205803
2019-07-21,0.7391890148686825,0.5291898065805716,0.22598873269700234
2019-07-22,0.6867356668920614,0.770794832547075,0.6839055498096568
2019-07-23,0.9581709423699917,0.5089645654259533,0.8817452078652886
2019-07-24,0.9751300125478902,0.5741355431900265,0.5800403618378154
2019-07-25,0.922374666707151,0.5365553002872285,0.6128906294426608
2019-07-26,0.38023711019921214,0.8819956942406332,0.2706678002652601
2019-07-27,0.8060702716528422,0.6982448975644646,0.712335522008024
2019-07-28,0.5923133826299429,0.8166191708619004,0.4001264661194845
2019-07-29,0.5612224697057171,0.892586751510965,0.864178333763801
2019-07-30,0.6205645580698489,0.8439447721633337,0.5673560851577278
2019-07-31,0.5344839910116304,1,0.5239561769130153
2019-08-01,0.5590477188243975,0.9462423612893939,0.9017763120904063
2019-08-02,0.7125616164628331,0.7322791824312391,0.7504982273039069
2019-08-03,0.8060252474758108,0.7140511776634044,0.7199634999890518
2019-08-04,0.6130353162558166,0.8206502630273527,0.7826740133759452
2019-08-05,0.5420173932751251,0.8567571129138819,0.47727545986375247
2019-08-06,0.618244472597955,0.7162405694684767,0.25503407595653027
2019-08-07,0.8305092750321004,0.6803112392728554,0.6418914787330102
2019-08-08,0.6232645414354395,0.7983793941609588,0.4638328789763842
2019-08-09,0.5502318836606809,0.7822985526104702,0.33078237998869947
2019-08-10,0.8442738293796622,0.6528168558454615,0.6044715268300263
2019-08-11,0.4616856893593108,0.9261143435803352,0.9880532673239067
2019-08-12,0.766706991769272,0.6966358885054924,0.8265284477732453
2019-08-13,0.6542661550329435,0.7514536396949805,0.6907941370404921
2019-08-14,0.6220585564385401,0.7864892643099674,0.8129659108858137
2019-08-15,0.6766082984797199,0.7817435487781116,0.6086424872330645
2019-08-16,0.46652441085860036,0.891916380830359,0.37571199518124027
2019-08-17,0.6371042215574189,0.7905710519159099,0.9570091682306501
2019-08-18,0.5727657682452143,0.6375351210353868,0.201312930001496
2019-08-19,0.6309111507447717,0.7852328225994991,0.6930484456093566
2019-08-20,0.5505744478897718,0.8433557227127925,0.9194694407804648
2019-08-21,0.7669005360596807,0.732113948980149,0.6263490872867273
2019-08-22,0.5938177145285796,0.8042046756335877,0.8792295705099176
2019-08-23,0.6557626819448444,0.7464389632343649,1
2019-08-24,0.5312788036012711,0.8989221446185173,0.3961016792687563
2019-08-25,0.7082950540826342,0.7822636294779481,0.4412812187118742
2019-08-26,0.4462886709667725,0.8975112803200282,0.7133322214609695
2019-08-27,0.9772531748603086,0.43801924842737566,0.6964370029868899
2019-08-28,0.7816840898020154,0.7337860962359379,0.5690413057084165
2019-08-29,0.4454207764818166,0.6299929260829159,0.13875208736015646
2019-08-30,0.8264444865147619,0.6832894864865824,0.6663604596667231
2019-08-31,1.0034819125728278,0.5059474798494566,0.5788752733836183
2019-09-01,0.4295051994854731,0.5736106098253806,0.03604214514273392
2019-09-02,0.9581075578305882,0.4480162871717887,0.7564635664740753
2019-09-03,0.6538967020756337,0.7686191040075515,0.7046655361460757
2019-09-04,0.8495373467916665,0.6737088057414738,0.527849320433485
2019-09-05,0.8621302896438667,0.6305942276257891,0.7350541501207277
2019-09-06,0.771659585646078,0.6877754712376443,0.8042098780000054
2019-09-07,0.9015749328434661,0.5920474725992827,0.47476296702151516
2019-09-08,0.853853332826368,0.6425776477442331,0.8478755781964048
2019-09-09,0.7980205245058192,0.7016150574807783,0.689647265425598
2019-09-10,0.5640152013706015,0.8888680959962754,0.8862229844243119
2019-09-11,1.019602272603059,0.504774917348637,0.8072365238470536
2019-09-12,0.962668621584232,0.5027084430653523,0.643821358617651
2019-09-13,0.49681329236028904,0.8791470931280085,0.7275371512695683
2019-09-14,0.793890179348,0.7020871473086755,0.5376163866501685
2019-09-15,0.6671260163551082,0.8013450880691163,0.5876976748006356
2019-09-16,0.9393903332666426,0.5314690704831567,0.5440180434503965
2019-09-17,0.9290022151013437,0.43445750230043684,0.8196560091989301
2019-09-18,0.9550396302062936,0.47412934258484685,0.3487914862397865
2019-09-19,0.9383381283997548,0.5779162198097018,0.7310208070747714
2019-09-20,0.6055188360856215,0.25476080227974357,0.31575283378650887
2019-09-21,0.509762586160209,0.612566862569553,0.10649602236857154
2019-09-22,0.7899237260427237,0.6446431969656804,0.3601948460670175
2019-09-23,0.5366936958718753,0.7290874567127884,0.22467361038198017
2019-09-24,0.9471248477538433,0.41055613169942984,0.7066006588504677
2019-09-25,0.8849451302557352,0.67731422542757,0.475634108918685
2019-09-26,0.6259927358382462,0.5476051553791356,0.18891543556535478
2019-09-27,0.9331540706210775,0.5537126320778079,0.9306340769078275
2019-09-28,0.9823671759097964,0.5785592095673174,0.7986242105408794
2019-09-29,0.8795809458980007,0.5459775958595942,0.29819292539197045
2019-09-30,0.7257513977843997,0.7154328811062443,0.3995273813440965
